task_handle,occupation_code,task_description,justification,prob_E0,prob_E1,prob_E2,prob_E3
cspecial,72,"Utilizing specialized knowledge or understanding within customer service, such as product details, company policies, or technical troubleshooting steps.","While some specialized knowledge might require direct human interaction (E0), LLMs can significantly improve access to and application of this knowledge (E1), especially when integrated with CRM and helpdesk systems (E2), with no relevance for image processing (E3).",0.1,0.3,0.6,0
cupto,72,"Keeping up-to-date with and applying new knowledge related to products, services, company policies, or customer service best practices.","LLMs excel at summarizing and disseminating new information (E1), and integration with training platforms and knowledge bases (E2) can further streamline updates for customer service agents, with minimal impact from image processing (E3).",0.05,0.45,0.5,0
cideas,72,"Developing new or improved work processes, products, or services within the customer service domain, such as suggesting improvements to call scripts, customer interaction flows, or self-service options.","While some ideation requires human creativity (E0), LLMs can assist in generating and refining ideas (E1), and integration with feedback analysis tools and process design software (E2) can further enhance innovation in customer service, with no relevance for image processing (E3).",0.15,0.4,0.45,0
cstats,72,Calculations using more advanced mathematical or statistical procedures (Note: Using a calculator or computer if necessary.),"While LLMs could assist with complex calculations, existing tools like spreadsheets and calculators are generally sufficient for the level of statistical analysis required in most customer service roles, limiting potential time savings.",0.7,0.15,0.15,0
ccalca,72,"Adding, subtracting, multiplying or dividing numbers (Note: Using a calculator or computer if necessary.)","Basic arithmetic is efficiently handled by existing tools like calculators and POS systems, minimizing the potential for LLMs to offer significant time reduction in customer service contexts.",0.9,0.05,0.05,0
cpercent,72,"Calculations using decimals, percentages or fractions (Note: Using a calculator or computer if necessary.)","Existing tools like calculators and spreadsheets are highly efficient for these calculations, making significant time savings from LLMs unlikely in customer service roles.",0.85,0.1,0.05,0
cstrength,72,"Carrying, pushing or pulling heavy objects","Customer service roles rarely involve heavy lifting; if any lifting occurs, it's unlikely LLMs could offer any assistance.",1,0,0,0
cstamina,72,Working for long periods on physical activities,"While customer service can be mentally demanding, the physical activities involved are minimal and not amenable to LLM assistance.",1,0,0,0
chands,72,"Mending, repairing, assembling, constructing or adjusting things",Customer service roles typically do not involve manual tasks like mending or assembling; their focus is on communication and problem-solving.,1,0,0,0
ctools,72,"Knowledge of how to use or operate tools, equipment or machinery","While existing tools like CRM software are already used, LLMs could provide enhanced guidance and automation for using these tools, potentially through integrated applications.",0.2,0.3,0.5,0
cplanme,72,"Planning one's own activities in a customer service role, such as scheduling breaks, managing workload, and prioritizing customer interactions.","While LLMs could offer some organizational assistance, existing tools and personal judgment are generally sufficient for self-planning in this role, limiting potential time savings.",0.7,0.2,0.1,0
cplanoth,72,"Planning the activities of others, primarily applicable to customer service managers or supervisors who organize team schedules and workloads.","LLM-powered applications integrated with scheduling and CRM systems could significantly improve team activity planning and coordination, offering substantial time savings for managers.",0.4,0.2,0.4,0
cmytime,72,"Organizing one's own time, including prioritizing tasks, scheduling calls, and managing customer interactions efficiently.","Existing tools and personal judgment are generally sufficient for time management in this role, with limited potential for significant time reduction from LLMs.",0.75,0.15,0.1,0
cahead,72,"Thinking ahead and anticipating customer needs, potential issues, or workload fluctuations to proactively address them.","Thinking ahead relies heavily on experience, intuition, and real-time customer interactions, making it difficult for LLMs to significantly reduce time spent on this task.",0.9,0.1,0,0
cimpl,72,"Developing plans to put new ideas into practice for improving customer service processes, workflows, or customer interactions.","LLMs can assist in brainstorming, outlining plans, and generating implementation steps, potentially reducing time spent on developing and refining new ideas.",0.5,0.3,0.2,0
cmefeel,72,"Managing one's own feelings in the context of customer service interactions, such as maintaining composure during stressful calls or handling difficult customers.","While LLMs could offer some emotional support or coping strategies (E1, E2), managing feelings is primarily a personal skill, making significant time reduction unlikely (E0).",0.6,0.2,0.2,0
cothfeel,72,"Handling the feelings of other people, specifically customers, by demonstrating empathy, addressing concerns, and de-escalating tense situations.","LLMs can assist in crafting empathetic responses and suggesting de-escalation strategies (E1, E2), but human judgment remains crucial for navigating complex emotional situations (E0).",0.2,0.4,0.4,0
clookprt,72,"Maintaining a professional appearance appropriate for the customer service role, which may involve adhering to dress codes or presenting a polished image during video calls.","Looking the part is primarily a physical aspect, with minimal potential for LLM impact (E0).",0.95,0.05,0,0
csoundprt,72,"Using appropriate language, tone, and communication style to project professionalism and build rapport with customers.","LLMs can significantly assist in crafting professional and contextually appropriate responses, potentially reducing time spent composing emails or choosing phrasing during calls (E1, E2).",0.1,0.5,0.4,0
cpeople,72,"Dealing with people in a customer service context, involving communication, empathy, and problem-solving.","While LLMs can enhance communication and information retrieval, the core of customer service relies on human interaction, making E2 most likely due to LLM-powered applications within CRM systems.",0.2,0.3,0.5,0
ccaring,72,"Counselling, advising, or caring for customers, requiring empathy, active listening, and personalized support.","Similar to 'dealing with people,' human empathy remains crucial, but LLM-powered applications can significantly augment support and information provision.",0.3,0.2,0.5,0
cselling,72,"Selling a product or service, involving persuasion, product knowledge, and closing deals.","LLMs can significantly aid in providing product information and handling objections, with LLM-powered applications further streamlining the sales process.",0.1,0.4,0.5,0
cproduct,72,Possessing knowledge of particular products or services to effectively address customer inquiries and provide accurate information.,"LLMs excel at information retrieval and can directly provide product details, though integrated applications can further enhance knowledge access and delivery.",0.05,0.6,0.35,0
cmotivat,72,Motivating the staff whom you manage or supervise,"While LLMs can offer suggestions and track performance data, motivating staff heavily relies on interpersonal skills and emotional intelligence, limiting direct LLM impact but leaving room for LLM-powered tools to assist.",0.4,0.3,0.3,0
cthings,72,Keeping a close control over resources,"LLM-powered applications integrating with existing CRM and resource management software can significantly automate resource tracking and allocation, leading to substantial time savings.",0.1,0.2,0.7,0
ccoach,72,Coaching the staff whom you manage,"LLMs can provide coaching scripts, feedback templates, and performance analysis, but the human element of coaching remains important, making E2 most likely with integrated tools.",0.25,0.35,0.4,0
ccareers,72,Developing the careers of the staff whom you manage,"LLMs can analyze performance data, suggest training opportunities, and generate career development plans, but human input is still needed for personalized guidance.",0.2,0.4,0.4,0
cfuture,72,Making strategic decisions about the future of your organisation,"LLMs can analyze market trends, customer feedback, and operational data to inform strategic decisions, but human judgment and leadership remain crucial.",0.2,0.3,0.5,0
cteach,81,"Instructing, training, or teaching people, individually or in groups","While some training requires hands-on demonstration (E0), LLMs can assist in creating training materials and providing standardized instructions (E1), with further potential for interactive training simulations through specialized software (E2).",0.2,0.3,0.5,0
cspeech,81,Making speeches or presentations,"Formal presentations are infrequent for this occupation (E0), though LLMs could assist with drafting remarks or creating presentations (E1 and E2), but image generation is unlikely to be relevant (E3).",0.7,0.2,0.1,0
cpersuad,81,Persuading or influencing others,"Persuasion in this context is primarily interpersonal and related to immediate work tasks, leaving little room for LLM impact (E0).",0.9,0.1,0,0
cteamwk,81,"Working with a team of people in a process, plant, or machine operative role.","Teamwork in this occupation relies heavily on real-time, in-person coordination and physical collaboration, making significant LLM impact unlikely.",0.9,0.05,0.05,0
clisten,81,Listening carefully to colleagues in a noisy industrial environment to ensure safety and coordination.,"While LLMs could potentially enhance communication in some settings, the immediate, in-person nature of this task in a noisy environment limits LLM applicability.",0.95,0.03,0.02,0
ccoop,81,"Cooperating with colleagues on shared tasks involving machinery operation, maintenance, or assembly.","Cooperation in this context often involves physical coordination and shared operation of equipment, limiting the potential for significant LLM-driven time reduction.",0.9,0.05,0.05,0
cwrite,81,"Writing material such as forms, notices, or signs","While LLMs could assist with generating simple notices or filling forms, many forms are pre-printed or digitally filled, and signs often involve pre-defined templates, limiting LLM impact.",0.7,0.2,0.1,0
cwritesh,81,"Writing short documents (for example, short reports, letters or emails)","LLMs could help draft short reports or emails, but the frequency and complexity of such tasks in this occupation are likely limited, with many communications being verbal or using pre-defined templates.",0.6,0.3,0.1,0
cwritelg,81,"Writing long documents with correct spelling and grammar (for example, long reports, manuals, articles or books)","Creating long, complex documents is rare in this occupation, making significant LLM-driven time reduction unlikely.",0.95,0.05,0,0
cread,81,"Reading written information such as forms, notices or signs","Reading short, simple texts like forms, notices, or signs is already quick and straightforward for most workers, leaving minimal room for LLMs to improve efficiency by 25%.",0.9,0.05,0.05,0
cshort,81,"Reading short documents such as short reports, letters or emails","While LLMs could summarize or extract key information from short documents, the time savings might not consistently reach 25% for many workers in this occupation, especially given the typically concise nature of work-related communications.",0.7,0.15,0.15,0
clong,81,"Reading long documents such as long reports, manuals, articles or books","LLMs have greater potential to significantly reduce time spent reading long documents by summarizing key information, translating technical jargon, or providing quick access to relevant sections, although the complexity and technical nature of some materials might limit the impact for some workers.",0.4,0.3,0.3,0
canalyse,81,Analysing complex problems in depth,"While LLMs could offer some diagnostic support, the predominantly hands-on nature of this occupation limits the potential for significant time reduction.",0.7,0.15,0.1,0.05
cfaults,81,Spotting problems or faults,"Visual inspection remains primary, but image recognition and augmented reality tools could provide assistance in some scenarios, increasing E2 and E3 probabilities.",0.6,0.1,0.2,0.1
ccause,81,Working out the cause of problems or faults,"LLMs could provide troubleshooting guidance and access to technical documentation, but hands-on diagnosis remains crucial.",0.5,0.2,0.25,0.05
csolutn,81,Thinking of solutions to problems,"LLMs could suggest repair procedures or solutions based on similar cases, but practical experience and specialized tools are still essential.",0.6,0.2,0.15,0.05
cspecial,81,Specialist knowledge or understanding,"While LLMs can provide access to information, much of the specialist knowledge in this occupation is tacit and experiential, limiting LLM impact.",0.6,0.2,0.15,0.05
cupto,81,Keeping up-to-date with and applying new knowledge to your job,"LLMs can assist in accessing and summarizing new information, but practical application in this occupation often requires hands-on training and experience.",0.4,0.3,0.25,0.05
cideas,81,"Developing new or improved work processes, products or services","While LLMs can offer suggestions, process improvements in this occupation are often tied to specific machinery and require on-site experimentation and adaptation.",0.7,0.15,0.1,0.05
cstats,81,Calculations using more advanced mathematical or statistical procedures (Note: Using a calculator or computer if necessary.),"While some roles might use statistical process control, most tasks involve simpler calculations where existing tools are sufficient, limiting LLM impact.",0.7,0.15,0.1,0.05
ccalca,81,"Adding, subtracting, multiplying or dividing numbers (Note: Using a calculator or computer if necessary.)","Simple arithmetic is efficiently handled by existing tools like calculators and basic computer functions, minimizing potential LLM impact.",0.9,0.05,0.03,0.02
cpercent,81,"Calculations using decimals, percentages or fractions (Note: Using a calculator or computer if necessary.)","Existing tools like calculators and computer software already provide efficient solutions for these calculations, limiting LLM impact.",0.85,0.1,0.03,0.02
cstrength,81,"Carrying, pushing or pulling heavy objects","This task is primarily physical, with minimal potential for LLM impact except perhaps through E2 applications like exoskeleton control or optimized lifting strategies.",0.95,0,0.05,0
cstamina,81,Working for long periods on physical activities,Stamina is inherently physical; LLMs have limited applicability beyond potential E2 applications for optimizing workflow or break schedules to minimize fatigue.,0.95,0,0.05,0
chands,81,"Mending, repairing, assembling, constructing or adjusting things","While primarily hands-on, LLMs could offer some E1 guidance (e.g., repair manuals) or E2 AR support, and E3 image recognition could potentially identify defects.",0.75,0.05,0.15,0.05
ctools,81,"Knowledge of how to use or operate tools, equipment or machinery","LLMs could provide E1 instructions or E2 interactive tutorials/AR guidance on tool usage, with E3 image recognition potentially aiding in identifying tools or parts.",0.6,0.15,0.2,0.05
cplanme,81,Planning your own activities,"For Process, Plant, and Machine Operatives, planning own activities is usually straightforward and dictated by production schedules, leaving minimal room for LLM impact.",0.9,0.05,0.05,0
cplanoth,81,Planning the activities of others,"Most operatives in this category do not regularly plan the activities of others, limiting the potential impact of LLMs.",0.95,0.03,0.02,0
cmytime,81,Organising one's own time,"Similar to planning own activities, organizing one's time is often dictated by pre-set schedules and workflows, minimizing LLM impact.",0.9,0.05,0.05,0
cahead,81,Thinking ahead,"While some thinking ahead is involved in operating machinery safely, it's mostly reactive based on established procedures, limiting LLM impact.",0.85,0.1,0.05,0
cimpl,81,Developing plans to put new ideas into practice,"Process, Plant, and Machine Operatives rarely develop plans for new ideas; their work is primarily execution-focused, minimizing LLM impact.",0.95,0.03,0.02,0
cmefeel,81,Managing your own feelings,"Managing one's feelings in this occupation relies primarily on personal strategies and coping mechanisms, with minimal impact from LLM-based tools.",0.95,0.05,0,0
cothfeel,81,Handling the feelings of other people,"While some limited guidance from LLMs might be possible, handling others' feelings in this context primarily depends on interpersonal skills and experience, making significant LLM-driven time reduction unlikely.",0.9,0.1,0,0
clookprt,81,Looking the part,"Looking the part (e.g., wearing appropriate attire, maintaining personal hygiene) is entirely unrelated to LLM capabilities.",1,0,0,0
csoundprt,81,Sounding the part,"While LLMs could potentially offer very limited assistance with technical vocabulary or communication scripts, sounding the part in this occupation primarily relies on practical experience and domain knowledge, making significant time reduction from LLMs unlikely.",0.95,0.05,0,0
cpeople,81,Dealing with people,"For Process, Plant, and Machine Operatives, 'dealing with people' is likely limited to brief, functional interactions with colleagues or supervisors, offering minimal opportunity for LLM impact.",0.9,0.05,0.05,0
ccaring,81,"Counselling, advising or caring for customers or clients","Direct customer/client interaction is infrequent in this occupation, making counselling or advising highly unlikely and thus offering negligible potential for LLM assistance.",0.95,0,0.05,0
cselling,81,Selling a product or service,"Process, Plant, and Machine Operatives are not typically involved in direct sales, limiting the applicability of LLMs for this task.",0.95,0,0.05,0
cproduct,81,Knowledge of particular products or services,"While existing tools and manuals provide product information, LLMs could offer enhanced search and troubleshooting, potentially integrated into maintenance or operational systems, but the primarily hands-on nature of the work limits the overall time savings potential.",0.7,0.1,0.2,0
cmotivat,81,Motivating the staff whom you manage or supervise,"While LLMs could offer some suggestions for motivational techniques, the primarily interpersonal nature of motivation within this occupation limits significant time reduction.",0.7,0.2,0.1,0
cthings,81,Keeping a close control over resources,"Existing tools and processes are already in place for resource management, but LLM-powered applications could significantly improve efficiency through automated tracking, analysis, and optimization.",0.4,0.1,0.5,0
ccoach,81,Coaching the staff whom you manage,"Similar to motivation, coaching relies heavily on interpersonal skills and hands-on training, limiting LLM impact, though they could provide some helpful resources and feedback suggestions.",0.6,0.25,0.15,0
ccareers,81,Developing the careers of the staff whom you manage,"LLMs could assist in identifying training opportunities and career paths, but human judgment remains crucial for personalized guidance and mentorship.",0.5,0.3,0.2,0
cfuture,81,Making strategic decisions about the future of your organisation,"While LLMs can provide data analysis and insights, strategic decision-making in this context relies heavily on experience, industry knowledge, and human judgment.",0.6,0.2,0.2,0
cteach,82,"Instructing, training, or teaching people, individually or in groups in the context of transport and mobile machine operation.","LLMs can significantly aid in creating training materials and providing standardized instructions, but practical demonstrations and assessments remain crucial.",0.2,0.4,0.35,0.05
cspeech,82,Making speeches or presentations in the context of transport and mobile machine operation.,"While LLMs can assist with drafting speeches, the delivery and context within this occupation often limit significant time reduction.",0.5,0.3,0.2,0
cpersuad,82,Persuading or influencing others in the context of transport and mobile machine operation.,"Persuasion often relies on interpersonal skills and specific situational context, limiting the impact of LLMs in this occupation.",0.7,0.2,0.1,0
cteamwk,82,"Working with a team of people in the context of transport and mobile machine operation, such as coordinating loading/unloading, assisting passengers, or collaborating on maintenance.","Teamwork in this occupation relies heavily on real-time communication and physical coordination, where LLMs offer limited direct time-saving potential.",0.9,0.05,0.05,0
clisten,82,"Listening carefully to colleagues in the context of transport and mobile machine operation, such as receiving instructions from dispatch, coordinating with other drivers, or understanding passenger needs.","While LLMs could potentially enhance communication in some scenarios, real-time listening and responding in this occupation are primarily direct human interactions.",0.9,0.05,0.05,0
ccoop,82,"Cooperating with colleagues in the context of transport and mobile machine operation, such as sharing routes, assisting with loading/unloading, or coordinating passenger transfers.","Cooperation in this occupation often involves physical actions and real-time adjustments, limiting the direct impact of LLMs, though some imaginable applications could offer minor improvements.",0.85,0.05,0.1,0
cwrite,82,"Writing material such as forms, notices, or signs in the context of transport and mobile machine operation.","While LLMs could assist with generating standard text for forms and notices, many tasks involve pre-printed forms or simple signage, limiting LLM impact.",0.6,0.2,0.2,0
cwritesh,82,"Writing short documents such as short reports, letters, or emails in the context of transport and mobile machine operation.","LLMs can significantly assist in drafting short reports, letters, and emails, particularly for incident reports or communication with dispatch, but some roles may require minimal writing.",0.4,0.4,0.2,0
cwritelg,82,"Writing long documents with correct spelling and grammar such as long reports, manuals, articles, or books in the context of transport and mobile machine operation.","Long-form writing is unlikely to be a frequent task for transport and mobile machine operators, making significant LLM impact improbable.",0.9,0.1,0,0
cread,82,"Reading written information such as forms, notices, or signs in the context of transport and mobile machine operation.","Reading short, simple texts like signs and forms offers minimal potential for LLM-driven time savings, as the task is already quick and straightforward.",0.9,0.05,0.05,0
cshort,82,"Reading short documents such as short reports, letters, or emails in the context of transport and mobile machine operation.","While LLMs could offer summarization or key information extraction for short documents, the inherent brevity of the task limits potential time savings.",0.7,0.15,0.15,0
clong,82,"Reading long documents such as long reports, manuals, articles, or books in the context of transport and mobile machine operation.","LLMs can significantly assist with summarizing, extracting key information, and answering specific questions related to lengthy documents, potentially reducing reading time substantially.",0.4,0.3,0.3,0
canalyse,82,Analyzing complex problems in depth related to transport and mobile machine operation.,"While LLMs could offer some diagnostic support or access to best practices, many problems in this occupation require immediate, physical solutions, limiting LLM impact.",0.7,0.15,0.1,0.05
cfaults,82,Spotting problems or faults in vehicles or machinery.,"Visual and auditory inspection remain primary for spotting faults, but LLM-powered diagnostic tools and image recognition could assist in some cases.",0.6,0.1,0.2,0.1
ccause,82,Working out the cause of problems or faults in vehicles or machinery.,"LLM-powered diagnostic systems could provide likely causes based on reported symptoms, potentially reducing diagnostic time.",0.5,0.15,0.25,0.1
csolutn,82,Thinking of solutions to problems related to transport and mobile machine operation.,"While LLMs could suggest solutions based on best practices or manuals, many solutions require physical intervention and adaptation to specific circumstances.",0.65,0.15,0.15,0.05
cspecial,82,"Utilizing specialized knowledge or understanding related to vehicle operation, safety procedures, route planning, and handling specific cargo or passenger situations within the transport and mobile machine operation sector.","While LLMs could provide some support for accessing regulations or best practices (E1), much of the specialized knowledge involves practical skills and experience less amenable to LLM assistance (E0).",0.7,0.2,0.1,0
cupto,82,"Staying updated with new regulations, technologies, and best practices relevant to transport and mobile machine operation, such as changes in traffic laws, vehicle maintenance procedures, or safety protocols.","LLMs can readily assist in summarizing new regulations or best practices (E1), and integrated applications could provide timely updates and training materials (E2), but practical application and experience remain crucial (E0).",0.4,0.4,0.2,0
cideas,82,"Developing new or improved work processes, products, or services within the transport and mobile machine operation domain, such as optimizing routes, improving vehicle maintenance schedules, or enhancing passenger safety procedures.","LLMs can contribute to brainstorming and refining ideas (E1), and specialized software could facilitate implementation and analysis (E2), but practical considerations and on-the-ground experience remain essential (E0).",0.5,0.3,0.2,0
cstats,82,Calculations using more advanced mathematical or statistical procedures,"Advanced statistical calculations are unlikely to be a frequent or time-consuming task for transport and mobile machine operators, limiting the potential impact of LLMs.",0.9,0.05,0.05,0
ccalca,82,"Adding, subtracting, multiplying or dividing numbers","Basic arithmetic tasks are typically quick and straightforward, with existing tools like calculators already providing efficient solutions, minimizing the potential for LLM impact.",0.95,0.05,0,0
cpercent,82,"Calculations using decimals, percentages or fractions","Similar to basic arithmetic, calculations with decimals, percentages, and fractions are already efficiently handled by existing tools, leaving little room for significant LLM-driven time reduction.",0.95,0.05,0,0
cstrength,82,"Carrying, pushing or pulling heavy objects","This task is primarily physical, with minimal potential for LLM impact except perhaps through optimized routing or loading instructions (E2).",0.95,0,0.05,0
cstamina,82,Working for long periods on physical activities,"Physical stamina is inherent to the worker, with LLMs offering little direct impact except potentially through optimized scheduling or break management (E2).",0.95,0,0.05,0
chands,82,"Mending, repairing, assembling, constructing or adjusting things","While primarily hands-on, LLMs could offer some guidance through repair manuals or augmented reality applications (E2), and image recognition could potentially aid in diagnostics (E3).",0.7,0.05,0.2,0.05
ctools,82,"Knowledge of how to use or operate tools, equipment or machinery","LLMs could provide interactive tutorials or real-time guidance on tool usage (E2), and image recognition could assist in identifying components or procedures (E3).",0.6,0.1,0.25,0.05
cplanme,82,"Planning one's own activities in the context of transport and mobile machine operation, such as scheduling routes, breaks, and fuel stops.","While some drivers might rely on experience (E0), LLMs could offer route optimization (E1), and specialized apps could integrate real-time traffic and delivery schedules (E2), but image processing is irrelevant (E3).",0.2,0.2,0.6,0
cplanoth,82,"Planning the activities of others is less common for transport drivers and mobile machine operators, primarily applying to dispatchers or supervisors who coordinate multiple drivers or equipment.","Many drivers don't manage others (E0), direct LLM use is limited (E1), but LLM-powered dispatch systems could significantly improve efficiency (E2), while image processing is not relevant (E3).",0.5,0.1,0.4,0
cmytime,82,"Organizing one's own time, such as managing breaks, rest periods, and adhering to driving hour regulations.","Some drivers manage time effectively without assistance (E0), basic LLM reminders could be helpful (E1), but integrated apps with GPS and scheduling tools offer greater potential (E2), and image processing is not relevant (E3).",0.3,0.2,0.5,0
cahead,82,"Thinking ahead in the context of driving or operating machinery, anticipating traffic conditions, potential hazards, and delivery schedules.","Anticipating road conditions relies heavily on experience and real-time observation (E0), direct LLM use is limited (E1), advanced driver-assistance systems (ADAS) could offer some benefits (E2), but image recognition within ADAS is already considered existing technology, not an LLM capability (E3).",0.7,0.1,0.2,0
cimpl,82,"Developing plans to put new ideas into practice is less common for transport drivers and mobile machine operators, potentially relating to process improvements or adopting new technologies.","Most drivers are not involved in strategic planning (E0), direct LLM use is limited (E1), fleet management software could incorporate some LLM-driven features (E2), but image processing is not relevant (E3).",0.8,0.1,0.1,0
cmefeel,82,"Managing one's own feelings in the context of transport and mobile machine operation, such as handling stress from traffic, difficult passengers, or time pressure.","Managing feelings is a deeply personal task with limited potential for LLM impact, though some mindfulness or stress-reduction apps (E2) might offer minor assistance.",0.9,0.05,0.05,0
cothfeel,82,"Handling the feelings of other people, particularly passengers or clients, in roles like taxi drivers, bus drivers, or train conductors. This involves responding to complaints, providing reassurance, and de-escalating tense situations.","While human empathy remains crucial, LLMs could provide real-time scripts or suggestions for handling difficult interactions (E1), and integrated communication tools could further enhance these capabilities (E2).",0.6,0.2,0.2,0
clookprt,82,"Maintaining a professional appearance appropriate for the role, such as wearing uniforms, maintaining personal hygiene, and presenting a neat and tidy image to passengers or clients.",Looking the part is entirely a physical task with no direct applicability for LLMs.,1,0,0,0
csoundprt,82,"Communicating effectively and professionally with passengers, clients, or colleagues, including clear instructions, polite responses, and appropriate language.","While human communication is essential, LLMs could provide real-time language support or suggested phrases for common interactions (E1), and integrated communication systems could further enhance this (E2).",0.7,0.15,0.15,0
cpeople,82,"Dealing with people in the context of transport and mobile machine operation, such as interacting with passengers, customers, colleagues, or other road users.","Direct, real-time human interaction is crucial for most roles in this occupation, limiting the impact of LLMs, though some assistance with communication or translation is possible.",0.7,0.15,0.1,0.05
ccaring,82,"Counselling, advising, or caring for customers or clients in the context of transport and mobile machine operation, which might involve providing directions, travel advice, or assistance with luggage.","While some aspects of counselling or advising could be automated, many situations require empathy and human judgment, limiting LLM impact but still offering some potential for time savings.",0.6,0.2,0.15,0.05
cselling,82,"Selling a product or service in the context of transport and mobile machine operation, such as upselling travel insurance, offering additional luggage allowance, or promoting related services.","LLMs could assist with sales scripts, product information, and personalized recommendations, potentially reducing time spent on these tasks, but human interaction remains important.",0.4,0.3,0.25,0.05
cproduct,82,"Knowledge of particular products or services relevant to transport and mobile machine operation, such as vehicle specifications, routes, fares, or safety procedures.","LLMs can readily provide access to and summarize product or service information, potentially significantly reducing time spent on research and information retrieval.",0.2,0.4,0.35,0.05
cmotivat,82,Motivating the staff whom you manage or supervise,"Motivating staff in transport roles relies heavily on interpersonal skills and direct communication, limiting LLM impact, though they could offer some templated advice or feedback (E1).",0.7,0.2,0.1,0
cthings,82,Keeping a close control over resources,"Resource management (fuel, vehicles, personnel) could benefit from LLM-powered applications integrating with scheduling, maintenance, and logistics systems.",0.2,0.2,0.6,0
ccoach,82,Coaching the staff whom you manage,"Coaching drivers and operators involves practical demonstrations and personalized feedback, limiting LLM impact despite potential for providing training materials or performance analysis.",0.6,0.3,0.1,0
ccareers,82,Developing the careers of the staff whom you manage,"Career development could be partially assisted by LLMs suggesting training programs or advancement paths based on performance data and industry trends, but human guidance remains crucial.",0.5,0.3,0.2,0
cfuture,82,Making strategic decisions about the future of your organisation,"Strategic decisions in transport benefit from LLM-powered analysis of market trends, route optimization, and resource allocation, but human oversight is essential.",0.3,0.3,0.4,0
cteach,91,"Instructing, training, or teaching people, individually or in groups","While LLMs could offer some support for training materials (E1) or through interactive training apps (E2), hands-on instruction and demonstrations remain crucial in these elementary occupations, limiting overall LLM impact (E0).",0.7,0.2,0.1,0
cspeech,91,Making speeches or presentations,"Formal speeches or presentations are rare in these roles, minimizing the potential for LLM assistance.",0.95,0.05,0,0
cpersuad,91,Persuading or influencing others,"Persuasion in these roles typically relies on practical demonstrations and direct communication, with limited scope for LLM-driven influence.",0.9,0.1,0,0
cteamwk,91,"Working with a team of people in elementary trades and related occupations, often involving coordinated physical tasks and communication in noisy or demanding environments.","Teamwork in this occupation relies heavily on direct, in-person communication and coordination, limiting the potential for LLM impact.",0.9,0.05,0.05,0
clisten,91,"Listening carefully to colleagues in elementary trades and related occupations, often in noisy environments with safety implications.","While LLMs could potentially enhance communication in some settings, the immediate nature and safety implications of this task in noisy environments limit LLM applicability.",0.9,0.05,0.05,0
ccoop,91,"Cooperating with colleagues in elementary trades and related occupations, involving shared tasks and coordination of physical activities.","Cooperation in this context primarily involves physical coordination and direct communication, offering limited opportunities for LLM-driven time reduction.",0.9,0.05,0.05,0
cwrite,91,"Writing material such as forms, notices, or signs in the context of elementary trades and related occupations.","While LLMs could assist with generating simple notices or filling forms, the limited writing demands of these occupations and the often handwritten nature of the task suggest minimal time reduction.",0.7,0.2,0.1,0
cwritesh,91,"Writing short documents (for example, short reports, letters, or emails) in the context of elementary trades and related occupations.","Short reports, letters, or emails are infrequent in these roles, and existing tools are sufficient for the limited writing required, making significant time reduction from LLMs unlikely.",0.8,0.15,0.05,0
cwritelg,91,"Writing long documents with correct spelling and grammar (for example, long reports, manuals, articles, or books) in the context of elementary trades and related occupations.","Creating long, formal documents is extremely rare in these occupations, making LLM assistance largely irrelevant.",0.95,0.05,0,0
cread,91,"Reading written information such as forms, notices, or signs in the context of elementary trades and related occupations.","Reading short, simple texts like forms, notices, or signs is already quick and straightforward for most workers in these occupations, leaving minimal room for LLM impact.",0.9,0.05,0.05,0
cshort,91,"Reading short documents such as short reports, letters, or emails in the context of elementary trades and related occupations.","While LLMs could offer summarization or key information extraction for short documents, the relatively low complexity and frequency of such tasks in these occupations limit the potential for significant time savings.",0.7,0.15,0.15,0
clong,91,"Reading long documents such as long reports, manuals, articles, or books in the context of elementary trades and related occupations.","LLMs could offer valuable assistance in summarizing, extracting key information, and answering specific questions related to long documents, potentially leading to substantial time savings, especially for complex manuals or technical articles.",0.5,0.25,0.25,0
canalyse,91,Analysing complex problems in depth,"Problem analysis in elementary trades is typically hands-on and experience-based, with limited scope for complex, in-depth analysis where LLMs could offer substantial time savings.",0.95,0.05,0,0
cfaults,91,Spotting problems or faults,"While primarily visual and hands-on, image recognition (E3) or LLM-powered diagnostic tools (E2) could assist in identifying some faults, though many require direct experience.",0.7,0.05,0.2,0.05
ccause,91,Working out the cause of problems or faults,"Determining causes often relies on hands-on experience, but LLMs or specialized diagnostic tools could provide some guidance.",0.75,0.1,0.1,0.05
csolutn,91,Thinking of solutions to problems,"Solutions in these occupations are often practical and based on experience, with limited potential for LLM-driven innovation.",0.8,0.1,0.1,0
cspecial,91,Specialist knowledge or understanding,"While LLMs could provide some access to specialized knowledge, much of the 'specialist knowledge' in these roles is tacit and experiential, less amenable to LLM assistance.",0.7,0.2,0.1,0
cupto,91,Keeping up-to-date with and applying new knowledge to your job,"Updates in these roles are often communicated through direct training or on-site demonstrations, making LLM impact limited.",0.8,0.15,0.05,0
cideas,91,"Developing new or improved work processes, products or services","Process improvements in these roles are often driven by practical experience and on-site adjustments, with limited scope for LLM-driven innovation.",0.9,0.05,0.05,0
cstats,91,Calculations using more advanced mathematical or statistical procedures (Note: Using a calculator or computer if necessary.),"Advanced statistical calculations are unlikely to be a regular part of elementary trades occupations, and even if present, existing calculators/basic computer programs suffice.",0.95,0.05,0,0
