task_handle,occupation_code,task_description,justification,prob_E0,prob_E1,prob_E2,prob_E3
cselling,71,"Selling a product or service, including presenting product features, handling objections, closing deals, and processing transactions.","LLMs can assist with product presentations, handling common objections, and streamlining transactions (E1 & E2), but closing deals often requires human persuasion and negotiation skills (E0); image processing is not a primary factor (E3).",0.25,0.35,0.4,0.0
cproduct,71,"Knowledge of particular products or services, including features, benefits, pricing, and availability, within the context of sales occupations.","LLMs excel at providing product information and can significantly reduce time spent on research and memorization (E1 & E2), making E0 unlikely; image processing is not directly relevant for product knowledge itself (E3).",0.05,0.6,0.35,0.0
cmotivat,71,Motivating the staff whom you manage or supervise,"While LLMs can provide templated motivational speeches or strategies (E1), true motivation relies heavily on interpersonal dynamics and individual personalities, limiting LLM impact (E0); however LLM-powered management tools could offer personalized motivational tactics based on performance data (E2).",0.4,0.3,0.3,0.0
cthings,71,Keeping a close control over resources,"Existing inventory management systems already handle some resource tracking, but LLM-powered applications could significantly improve forecasting, automated ordering, and waste reduction (E2), building upon basic LLM capabilities for data analysis (E1).",0.1,0.2,0.7,0.0
ccoach,71,Coaching the staff whom you manage,"LLMs can provide coaching scripts and feedback templates (E1), but effective coaching often requires personalized feedback and in-person interaction (E0); LLM-powered tools could offer tailored coaching programs based on individual performance metrics (E2).",0.3,0.4,0.3,0.0
ccareers,71,Developing the careers of the staff whom you manage,"LLMs can analyze performance data and suggest relevant training or career paths (E1), but career development also involves personal aspirations and mentorship (E0); LLM-powered platforms could offer personalized career development plans and track progress (E2).",0.2,0.4,0.4,0.0
cfuture,71,Making strategic decisions about the future of your organisation,"While high-level strategic decisions require human oversight (E0), LLMs can analyze market trends, competitor data, and internal performance to inform these decisions (E1); LLM-powered tools could provide comprehensive dashboards and predictive analytics for strategic planning (E2).",0.2,0.3,0.5,0.0
cteach,72,"Instructing, training, or teaching people, individually or in groups","While some training requires in-person interaction (E0), LLMs can assist in content creation and personalized learning paths (E1), with further gains through integration with training platforms and CRM systems (E2).",0.2,0.3,0.5,0.0
cspeech,72,Making speeches or presentations,"While delivery still relies on human interaction (E0), LLMs can significantly aid in content creation and refinement (E1), with potential gains from integration with presentation software (E2).",0.3,0.4,0.3,0.0
cpersuad,72,Persuading or influencing others,"Persuasion often relies on empathy and rapport (E0), but LLMs can provide data-driven arguments and suggest persuasive language (E1), with potential for integration with CRM systems for personalized persuasion strategies (E2).",0.4,0.3,0.3,0.0
cteamwk,72,"Working with a team of people in a customer service environment, often involving collaboration on resolving customer issues, sharing information, and coordinating tasks.","While LLMs could facilitate some aspects of teamwork through improved communication or knowledge sharing within LLM-powered applications, the core of teamwork in customer service relies on human interaction and real-time problem-solving, limiting significant time reduction.",0.7,0.15,0.15,0.0
clisten,72,"Listening carefully to colleagues in a customer service setting to understand customer issues, share information, and coordinate responses.","Listening carefully to colleagues is a fundamental human interaction with minimal potential for LLM-driven time reduction, although some LLM-powered tools might offer slight improvements in communication clarity or record-keeping.",0.9,0.05,0.05,0.0
ccoop,72,"Cooperating with colleagues in a customer service environment to effectively address customer needs, resolve issues, and ensure smooth workflow.","Similar to teamwork, cooperation relies heavily on human interaction, though LLMs could offer some support through enhanced communication or knowledge sharing within integrated applications, but substantial time reduction is unlikely.",0.7,0.15,0.15,0.0
cwrite,72,"Writing material such as forms, notices, or signs in a customer service context.","While simple forms might see less impact, LLMs can automate filling and generating notices/signs, especially with CRM integration.",0.2,0.4,0.4,0.0
cwritesh,72,"Writing short documents such as short reports, letters, or emails in a customer service role.","LLMs excel at generating short, standardized customer service communications, with further gains from CRM integration.",0.1,0.6,0.3,0.0
cwritelg,72,"Writing long documents with correct spelling and grammar, such as long reports, manuals, articles, or books, which is less common in customer service roles.","While LLMs can assist with drafting and editing, long-form content in customer service is less frequent and may require more human oversight.",0.4,0.4,0.2,0.0
cread,72,"Reading written information such as forms, notices, or signs in the context of customer service.","Reading short, simple texts like forms or signs is already quick, leaving minimal room for LLM impact.",0.9,0.05,0.05,0.0
cshort,72,"Reading short documents such as short reports, letters, or emails in the context of customer service.","LLMs can summarize and extract key information from short documents, potentially reducing time spent reading, especially when integrated with CRM or email systems.",0.4,0.3,0.3,0.0
clong,72,"Reading long documents such as long reports, manuals, articles, or books in the context of customer service.","LLMs excel at summarizing and extracting key information from lengthy documents, offering significant time savings for customer service agents, especially with potential integration into knowledge bases and help desk software.",0.1,0.5,0.4,0.0
canalyse,72,Analyzing complex problems in depth in a customer service context.,"While some complex problems require human judgment (E0), LLMs can assist directly with information gathering and analysis (E1), and LLM-powered applications integrated with CRM systems could significantly streamline the process (E2), while image processing is not relevant (E3).",0.2,0.3,0.5,0.0
cfaults,72,Spotting problems or faults in a customer service context.,"Many problems are readily apparent or require direct customer interaction (E0), but LLMs can help identify patterns or suggest potential issues based on customer descriptions (E1), and integrated CRM systems could automate some fault detection (E2), while image processing is unlikely to be relevant (E3).",0.4,0.2,0.4,0.0
ccause,72,Working out the cause of problems or faults in a customer service context.,"Some causes are straightforward (E0), LLMs can offer potential explanations or suggest troubleshooting steps (E1), and integrated systems could automate root cause analysis based on available data (E2), with image processing not applicable (E3).",0.25,0.25,0.5,0.0
csolutn,72,Thinking of solutions to problems in a customer service context.,"While some solutions are standard (E0), LLMs can suggest solutions based on similar cases or knowledge bases (E1), and integrated systems could automate solution recommendations and personalize responses (E2), while image processing is not relevant (E3).",0.1,0.4,0.5,0.0
cspecial,72,"Utilizing specialized knowledge or understanding in the context of customer service, such as product details, company policies, or troubleshooting procedures.","While some specialized knowledge might remain difficult for LLMs to fully capture (E0), direct access to LLMs (E1) and, especially, integration into CRM and helpdesk systems (E2) can significantly improve access to and application of specialized knowledge in customer service interactions.",0.05,0.25,0.7,0.0
cupto,72,"Keeping up-to-date with and applying new knowledge related to products, services, or company procedures in a customer service role.","LLMs can significantly reduce the time spent on staying updated and applying new knowledge through direct access (E1) and integration with training and knowledge management systems (E2), although some information might require human interpretation (E0).",0.05,0.35,0.6,0.0
cideas,72,"Developing new or improved work processes, products, or services within the scope of customer service, such as suggesting improvements to customer interaction scripts, feedback collection methods, or service offerings.","While human creativity remains important (E0), LLMs can significantly contribute to idea generation and process improvement in customer service through direct brainstorming and analysis (E1) and integration with feedback analysis tools (E2).",0.15,0.45,0.4,0.0
cstats,72,Calculations using more advanced mathematical or statistical procedures (Note: Using a calculator or computer if necessary.),"While customer service roles might involve basic statistics, advanced procedures are less common, limiting LLM impact.  Potential exists for LLM-powered applications to assist with data analysis and reporting within CRM systems.",0.7,0.15,0.15,0.0
ccalca,72,"Adding, subtracting, multiplying or dividing numbers (Note: Using a calculator or computer if necessary.)","Basic arithmetic is already efficiently handled by calculators and existing software, minimizing potential LLM impact.",0.9,0.05,0.05,0.0
cpercent,72,"Calculations using decimals, percentages or fractions (Note: Using a calculator or computer if necessary.)","Existing tools like calculators and spreadsheets are highly efficient for these calculations, offering minimal opportunity for significant time savings from LLMs.",0.85,0.1,0.05,0.0
cstrength,72,"Carrying, pushing or pulling heavy objects","Customer service occupations rarely involve heavy lifting; if any lifting occurs, LLMs offer no assistance.",1.0,0.0,0.0,0.0
cstamina,72,Working for long periods on physical activities,"While customer service can be mentally demanding, the physical demands are minimal and unaffected by LLMs.",1.0,0.0,0.0,0.0
chands,72,"Mending, repairing, assembling, constructing or adjusting things",Customer service roles typically do not involve manual tasks like mending or assembling; their focus is on communication and problem-solving.,1.0,0.0,0.0,0.0
ctools,72,"Knowledge of how to use or operate tools, equipment or machinery","While existing tools like CRM software are already used, LLMs could enhance knowledge access and potentially automate some tasks related to operating communication equipment or software within customer service.",0.2,0.3,0.5,0.0
cplanme,72,"Planning one's own activities within the context of customer service, such as scheduling breaks, managing customer interactions, and prioritizing tasks.","While LLMs could offer some organizational assistance, existing tools and personal judgment are generally sufficient for self-planning in this role, limiting potential time savings.",0.7,0.2,0.1,0.0
cplanoth,72,"Planning the activities of others, primarily applicable to customer service supervisors or managers who organize team schedules and workflows.","LLM-powered applications integrated with scheduling and CRM systems could significantly improve team activity planning and coordination, offering substantial time savings for managers.",0.4,0.2,0.4,0.0
cmytime,72,"Organizing one's own time, including scheduling calls, emails, and other customer interactions within allocated work hours.","Existing tools and established routines are generally adequate for personal time management in customer service, limiting the potential impact of LLMs.",0.8,0.1,0.1,0.0
cahead,72,"Thinking ahead in the context of customer service, anticipating customer needs, preparing for potential issues, and proactively addressing common inquiries.","LLMs could assist in analyzing customer data and predicting potential issues, but practical application and human judgment remain crucial, limiting potential time savings.",0.6,0.3,0.1,0.0
cimpl,72,"Developing plans to put new ideas into practice within customer service, such as implementing new service protocols, improving customer interaction strategies, or streamlining workflows.","LLMs could assist in generating and refining implementation plans, but the practical execution and human element remain significant, limiting potential time savings.",0.4,0.3,0.3,0.0
cmefeel,72,Managing your own feelings in the context of customer service interactions.,"While LLMs could offer some emotional support or coping strategies (E1, E2), managing one's feelings is primarily a personal skill, making significant time reduction unlikely (E0).",0.6,0.2,0.2,0.0
cothfeel,72,Handling the feelings of other people (customers) during customer service interactions.,"LLMs can significantly improve handling customer feelings through real-time sentiment analysis and suggested responses (E1, E2), but human empathy remains crucial (E0).",0.1,0.3,0.6,0.0
clookprt,72,Looking the part (presenting a professional appearance) in a customer service role.,Physical appearance is not directly impacted by LLMs.,1.0,0.0,0.0,0.0
csoundprt,72,Sounding the part (using appropriate language and tone of voice) in customer service interactions.,"LLMs can significantly assist in crafting professional and empathetic responses, improving tone and language (E1, E2), but human adaptation is still necessary (E0).",0.1,0.4,0.5,0.0
cpeople,72,"Dealing with people in a customer service context, involving communication, empathy, and problem-solving.","While human interaction is crucial, LLMs can assist with information retrieval, generating responses, and managing communication flow, especially within LLM-powered applications.",0.2,0.3,0.5,0.0
ccaring,72,"Counselling, advising, or caring for customers or clients, requiring empathy, active listening, and personalized guidance.","Empathy and nuanced understanding remain crucial, but LLMs can augment these tasks by providing information, suggesting solutions, and personalizing interactions within integrated applications.",0.3,0.2,0.5,0.0
cselling,72,"Selling a product or service, involving persuasion, product knowledge, and closing deals.","LLMs can significantly aid in providing product information, handling objections, and personalizing sales pitches, particularly within integrated CRM or sales platforms.",0.15,0.35,0.5,0.0
cproduct,72,"Knowledge of particular products or services, including features, benefits, and usage instructions.","LLMs excel at providing quick and accurate product information, potentially replacing manual lookups and significantly reducing time spent on information retrieval.",0.05,0.45,0.5,0.0
cmotivat,72,Motivating the staff whom you manage or supervise,"While LLMs can provide templated motivational content (E1) and integrated tools could offer personalized feedback mechanisms (E2), human interaction remains crucial for effective motivation, hence the significant E0 probability.",0.4,0.3,0.3,0.0
cthings,72,Keeping a close control over resources,"Existing CRM and call center software already provide some resource tracking, but LLM-powered applications could significantly enhance resource allocation and optimization (E2).",0.1,0.2,0.7,0.0
ccoach,72,Coaching the staff whom you manage,"LLMs can provide coaching scripts and feedback templates (E1), and integrated tools could offer personalized coaching programs (E2), but the human element of coaching remains important (E0).",0.3,0.4,0.3,0.0
ccareers,72,Developing the careers of the staff whom you manage,"LLMs can assist in identifying career development resources and creating training plans (E1), and integrated tools could offer personalized career paths (E2).",0.2,0.4,0.4,0.0
cfuture,72,Making strategic decisions about the future of your organisation,"While strategic decision-making requires human judgment, LLMs can analyze data, identify trends, and generate potential strategies (E1), with further enhancement through specialized LLM-powered applications (E2).",0.2,0.3,0.5,0.0
cteach,81,"Instructing, training, or teaching people, individually or in groups","While LLMs could generate training materials or simulations (E1/E2), hands-on instruction and demonstration remain crucial for process and machine operation, limiting overall time reduction.",0.7,0.15,0.1,0.05
cspeech,81,Making speeches or presentations,"Formal presentations are infrequent for process and machine operatives, limiting the potential impact of LLMs.",0.9,0.05,0.05,0.0
cpersuad,81,Persuading or influencing others,"Persuasion in this context is likely limited to immediate work needs (e.g., coordinating tasks, addressing safety concerns), with minimal impact from LLMs.",0.85,0.1,0.05,0.0
cteamwk,81,"Working with a team of people in a process, plant, or machine operative role.","Teamwork in this occupation relies heavily on real-time, in-person coordination and physical collaboration, limiting LLM impact.",0.9,0.05,0.05,0.0
clisten,81,Listening carefully to colleagues in a noisy industrial environment to ensure safety and coordination.,"While LLMs could potentially transcribe spoken instructions in the future, current noisy environments and the need for immediate responses make LLM application unlikely to reduce time significantly.",0.95,0.05,0.0,0.0
ccoop,81,"Cooperating with colleagues in a process, plant, or machine operative role, often involving shared tasks and coordinated actions.","Similar to teamwork, cooperation in this occupation relies heavily on physical presence and real-time coordination, limiting the potential for LLMs to significantly reduce time spent.",0.9,0.05,0.05,0.0
cwrite,81,"Writing material such as forms, notices, or signs","While LLMs could assist with generating simple notices or filling forms, many forms are pre-printed or digitally filled, and signs often involve pre-defined templates, limiting LLM impact for this occupation.",0.7,0.2,0.1,0.0
cwritesh,81,"Writing short documents (for example, short reports, letters or emails)","LLMs could assist in drafting short reports, letters, or emails related to maintenance logs, incident reports, or shift handovers, offering potential time savings, but the frequency and complexity of such tasks may vary significantly.",0.5,0.3,0.2,0.0
cwritelg,81,"Writing long documents with correct spelling and grammar (for example, long reports, manuals, articles or books)","Long-form writing is infrequent in this occupation, making significant time reduction from LLMs unlikely.",0.9,0.1,0.0,0.0
cread,81,"Reading written information such as forms, notices or signs","Reading short, simple texts like forms, notices, or signs is already quick and straightforward for most workers, leaving little room for LLMs to offer significant time savings.",0.9,0.05,0.05,0.0
cshort,81,"Reading short documents such as short reports, letters or emails","While LLMs could summarize or extract key information from short documents, the time savings might not consistently reach the 25% threshold for many workers in this occupation.",0.75,0.15,0.1,0.0
clong,81,"Reading long documents such as long reports, manuals, articles or books","LLMs have greater potential to significantly reduce time spent reading long, complex documents by summarizing key information, translating technical jargon, or answering specific questions, though the extent of time savings will vary depending on the document and the worker's needs.",0.5,0.3,0.2,0.0
canalyse,81,Analysing complex problems in depth,"While LLMs could offer some diagnostic support, the predominantly hands-on nature of this occupation limits the potential for significant time reduction.",0.7,0.15,0.1,0.05
cfaults,81,Spotting problems or faults,"Spotting faults relies heavily on visual inspection and hands-on experience, making LLM impact minimal.",0.85,0.05,0.05,0.05
ccause,81,Working out the cause of problems or faults,"LLMs could provide some assistance in diagnosing causes, especially when integrated with diagnostic tools or image analysis, but hands-on investigation remains crucial.",0.6,0.1,0.2,0.1
csolutn,81,Thinking of solutions to problems,"While LLMs could suggest potential solutions based on documented cases, practical experience and specific equipment knowledge remain essential for effective problem-solving in this occupation.",0.65,0.15,0.15,0.05
cspecial,81,Specialist knowledge or understanding,"While LLMs can provide access to information, much of the specialist knowledge for this occupation is tactile and experiential, limiting LLM impact.",0.6,0.2,0.2,0.0
cupto,81,Keeping up-to-date with and applying new knowledge to your job,"LLMs can assist with accessing new information, but practical application and training often require hands-on experience, limiting direct time reduction.",0.4,0.3,0.3,0.0
cideas,81,"Developing new or improved work processes, products or services","While LLMs could offer some theoretical suggestions, process improvements in this occupation are often driven by practical experimentation and on-site adjustments, limiting LLM impact.",0.7,0.15,0.15,0.0
cstats,81,Calculations using more advanced mathematical or statistical procedures (Note: Using a calculator or computer if necessary.),"While some roles might use statistical process control, most tasks involve simpler calculations where existing tools are sufficient.",0.7,0.15,0.1,0.05
ccalca,81,"Adding, subtracting, multiplying or dividing numbers (Note: Using a calculator or computer if necessary.)","Basic arithmetic is efficiently handled by existing tools like calculators and readily available computer software, minimizing LLM impact.",0.9,0.05,0.03,0.02
cpercent,81,"Calculations using decimals, percentages or fractions (Note: Using a calculator or computer if necessary.)","Existing tools like calculators and computer software already provide efficient solutions for these calculations, limiting the potential impact of LLMs.",0.85,0.1,0.03,0.02
cstrength,81,"Carrying, pushing or pulling heavy objects","This task is primarily physical, with minimal potential for LLM impact except perhaps through E2 applications like exoskeletons or robotic assistance.",0.95,0.0,0.05,0.0
cstamina,81,Working for long periods on physical activities,"Similar to strength-based tasks, stamina is inherently physical, limiting direct LLM impact, though E2 applications might offer ergonomic improvements or automated assistance.",0.95,0.0,0.05,0.0
chands,81,"Mending, repairing, assembling, constructing or adjusting things","While primarily manual, LLMs could offer some guidance (E1) or integrate with AR tools (E2) for complex repairs or assemblies; image recognition (E3) might aid in diagnostics.",0.7,0.1,0.15,0.05
ctools,81,"Knowledge of how to use or operate tools, equipment or machinery","LLMs could provide instructions or training (E1), integrate with equipment interfaces for real-time guidance (E2), or use image recognition for tool identification or maintenance (E3).",0.6,0.2,0.15,0.05
cplanme,81,Planning your own activities,"For Process, Plant, and Machine Operatives, planning own activities is usually straightforward and dictated by production schedules, leaving minimal room for LLM impact.",0.9,0.05,0.05,0.0
cplanoth,81,Planning the activities of others,"Most operatives in this category don't regularly plan others' activities; if they do, it's usually within a limited scope with established procedures.",0.95,0.03,0.02,0.0
cmytime,81,Organising one's own time,"Similar to planning own activities, organizing one's time is largely determined by production schedules and shift patterns, limiting LLM impact.",0.9,0.05,0.05,0.0
cahead,81,Thinking ahead,"Thinking ahead in this context relates to anticipating potential issues with machinery or processes, which is primarily based on experience and established procedures, with limited scope for LLM enhancement.",0.85,0.1,0.05,0.0
cimpl,81,Developing plans to put new ideas into practice,"Implementing new ideas is typically handled by supervisors or engineers, not by machine operatives, making LLM assistance unlikely to significantly impact their work.",0.95,0.03,0.02,0.0
cmefeel,81,Managing your own feelings,"Managing one's feelings in this occupation relies primarily on personal strategies and coping mechanisms, with minimal impact from LLM-based tools.",0.95,0.05,0.0,0.0
cothfeel,81,Handling the feelings of other people,"While some limited guidance from LLMs might be possible, handling others' feelings in this context primarily depends on interpersonal skills and experience, making significant LLM-driven time reduction unlikely.",0.9,0.1,0.0,0.0
clookprt,81,Looking the part,"Looking the part for Process, Plant, and Machine Operatives involves adhering to dress codes and safety regulations, which are not impacted by LLMs.",1.0,0.0,0.0,0.0
csoundprt,81,Sounding the part,"While LLMs could potentially offer some minor assistance with technical terminology, sounding the part in this occupation primarily relies on practical experience and clear communication, making significant LLM-driven time reduction unlikely.",0.95,0.05,0.0,0.0
cpeople,81,Dealing with people,"For Process, Plant, and Machine Operatives, dealing with people is likely limited to brief interactions with colleagues or supervisors, offering minimal opportunity for LLM impact.",0.9,0.05,0.05,0.0
ccaring,81,"Counselling, advising or caring for customers or clients","Direct customer/client interaction is rare in this occupation, making LLMs largely inapplicable for counselling or advising.",0.95,0.0,0.05,0.0
cselling,81,Selling a product or service,"Process, Plant, and Machine Operatives are not typically involved in direct sales, limiting the relevance of LLMs for this task.",0.95,0.0,0.05,0.0
cproduct,81,Knowledge of particular products or services,"While existing tools and manuals provide product information, LLMs could offer enhanced search and troubleshooting capabilities, potentially integrated into maintenance and repair workflows.",0.7,0.1,0.2,0.0
cmotivat,81,Motivating the staff whom you manage or supervise,"While LLMs could offer some suggestions for motivational techniques, the primarily interpersonal nature of motivation within this occupation limits significant time reduction.",0.7,0.2,0.1,0.0
cthings,81,Keeping a close control over resources,"LLM-powered applications could significantly improve resource tracking and management, but direct LLM interaction offers limited time savings.",0.3,0.2,0.5,0.0
ccoach,81,Coaching the staff whom you manage,"Similar to motivation, coaching relies heavily on interpersonal skills, limiting the impact of LLMs, though they can provide some helpful resources.",0.6,0.25,0.15,0.0
ccareers,81,Developing the careers of the staff whom you manage,"LLMs can assist in identifying training opportunities and career paths, but the overall process still requires significant human input.",0.5,0.3,0.2,0.0
cfuture,81,Making strategic decisions about the future of your organisation,"LLMs can provide data analysis and insights for strategic decision-making, but the final decisions and implementation rely on human judgment.",0.4,0.3,0.3,0.0
cteach,82,"Instructing, training, or teaching people, individually or in groups","LLMs can significantly aid in creating training materials and providing structured lessons, especially for driving instructors, but the practical, hands-on nature of many transport roles still necessitates in-person instruction and demonstration.",0.2,0.4,0.35,0.05
cspeech,82,Making speeches or presentations,"While LLMs can help with drafting speeches, the limited public speaking requirements in most transport roles make significant time reduction unlikely.",0.7,0.2,0.1,0.0
cpersuad,82,Persuading or influencing others,"Persuasion in transport roles often involves direct, in-person interaction (e.g., calming an upset passenger, negotiating a delivery route), where LLMs have limited applicability.",0.85,0.1,0.05,0.0
cteamwk,82,"Working with a team of people in the context of transport and mobile machine operation, such as coordinating loading/unloading, collaborating on transport routes, or communicating during maintenance.","Teamwork in this occupation relies heavily on real-time communication and coordination, where current LLM capabilities offer limited time reduction potential.",0.7,0.15,0.15,0.0
clisten,82,"Listening carefully to colleagues in the context of transport and mobile machine operation, such as receiving instructions from dispatch, understanding safety briefings, or coordinating with other drivers/operators.","Listening carefully is a fundamental human skill, and while LLMs might offer some future assistance with summarizing or translating instructions, current applications offer minimal time reduction.",0.9,0.05,0.05,0.0
ccoop,82,"Cooperating with colleagues in the context of transport and mobile machine operation, such as sharing information about road conditions, assisting with loading/unloading, or coordinating maintenance activities.","Similar to teamwork, cooperation in this occupation often requires real-time interaction and adaptation, limiting the potential for significant time reduction from current LLM capabilities.",0.7,0.15,0.15,0.0
cwrite,82,"Writing material such as forms, notices, or signs in the context of transport and mobile machine operation.","While LLMs could assist with generating standard text for forms and notices, many tasks involve pre-printed forms or simple signage, limiting LLM impact.",0.6,0.2,0.2,0.0
cwritesh,82,"Writing short documents such as short reports, letters, or emails in the context of transport and mobile machine operation.","LLMs can significantly assist with composing short reports, letters, and emails, particularly for incident reporting or communication with dispatch, but some roles may require minimal writing.",0.4,0.4,0.2,0.0
cwritelg,82,"Writing long documents with correct spelling and grammar, such as long reports, manuals, articles, or books, in the context of transport and mobile machine operation.","Long-form writing is unlikely to be a frequent task for transport and mobile machine operators, making significant LLM impact improbable.",0.9,0.1,0.0,0.0
cread,82,"Reading written information such as forms, notices, or signs in the context of transport and mobile machine operation.","Reading short, simple texts like signs and forms is already quick, leaving little room for LLMs to improve efficiency by 25%.",0.9,0.05,0.05,0.0
cshort,82,"Reading short documents such as short reports, letters, or emails in the context of transport and mobile machine operation.","While LLMs could summarize or extract key information from short documents, the time savings might not consistently reach 25% for most tasks.",0.7,0.15,0.15,0.0
clong,82,"Reading long documents such as long reports, manuals, articles, or books in the context of transport and mobile machine operation.","LLMs have greater potential to significantly reduce time spent reading long documents by summarizing, extracting key information, and answering specific questions.",0.4,0.3,0.3,0.0
canalyse,82,"Analyzing complex problems in depth related to transport and mobile machine operation, such as route planning, logistical challenges, or mechanical failures.","While LLMs could offer some support for route planning or basic troubleshooting, many problems in this occupation require immediate, on-site, physical solutions, limiting LLM impact.",0.7,0.15,0.15,0.0
cfaults,82,"Spotting problems or faults with vehicles, machinery, or transport operations, such as unusual noises, performance issues, or safety hazards.","Visual and auditory inspection remains crucial for spotting faults, but LLM-powered diagnostic tools and image recognition could assist in some cases.",0.6,0.1,0.2,0.1
ccause,82,"Working out the cause of problems or faults identified in vehicles, machinery, or transport operations, often requiring hands-on investigation and diagnostic tests.","LLM-powered diagnostic systems could provide guidance, but physical inspection and experience remain essential for determining the root cause of many issues.",0.5,0.15,0.3,0.05
csolutn,82,"Thinking of solutions to problems identified in vehicles, machinery, or transport operations, ranging from quick fixes to complex repairs or logistical adjustments.","LLMs could suggest solutions based on similar cases or best practices, but practical experience and on-site assessment are often necessary for effective problem-solving.",0.6,0.15,0.2,0.05
cspecial,82,Specialist knowledge or understanding,"While LLMs could provide some support for accessing specialist knowledge, much of this occupation relies on practical skills and experience, limiting LLM impact.",0.6,0.2,0.2,0.0
cupto,82,Keeping up-to-date with and applying new knowledge to your job,"LLMs can assist with staying up-to-date on regulations and best practices, but practical application in this occupation often requires hands-on training and experience.",0.4,0.3,0.3,0.0
cideas,82,"Developing new or improved work processes, products or services","While LLMs could offer some support for brainstorming, process improvement in this occupation is often driven by practical considerations and on-the-ground experience.",0.7,0.15,0.15,0.0
cstats,82,Calculations using more advanced mathematical or statistical procedures (Note: Using a calculator or computer if necessary.),"Advanced statistical calculations are unlikely to be a frequent task for transport and mobile machine operators, and existing tools are sufficient for occasional needs.",0.9,0.05,0.05,0.0
ccalca,82,"Adding, subtracting, multiplying or dividing numbers (Note: Using a calculator or computer if necessary.)",Basic calculations are likely infrequent and simple enough to be handled by existing tools like calculators or mental math.,0.9,0.05,0.05,0.0
cpercent,82,"Calculations using decimals, percentages or fractions (Note: Using a calculator or computer if necessary.)","Calculations with decimals, percentages, or fractions are likely infrequent and easily handled with existing tools.",0.9,0.05,0.05,0.0
cstrength,82,"Carrying, pushing or pulling heavy objects","This task is primarily physical, with minimal potential for LLM impact except perhaps through optimized routing (E2) or robotic assistance (far future).",0.95,0.0,0.05,0.0
cstamina,82,Working for long periods on physical activities,"Physical stamina is inherent to the worker, with LLMs offering little direct impact except potentially through optimized scheduling and break management (E2).",0.95,0.0,0.05,0.0
chands,82,"Mending, repairing, assembling, constructing or adjusting things","While primarily hands-on, LLMs could provide repair instructions (E1), AR overlays (E2), or image-based diagnostics (E3) for some tasks, but significant time reduction is limited by the physical nature of the work.",0.7,0.05,0.2,0.05
ctools,82,"Knowledge of how to use or operate tools, equipment or machinery","LLMs could provide training materials or real-time guidance (E1), AR overlays for operation (E2), or image recognition for diagnostics (E3), but hands-on experience remains crucial.",0.6,0.1,0.25,0.05
cplanme,82,"Planning one's own activities in the context of transport and mobile machine operation, such as scheduling routes, breaks, and fuel stops.","While some drivers might rely on experience (E0), LLMs could offer route optimization (E1), and specialized apps could integrate real-time traffic and delivery schedules (E2), but image processing is irrelevant (E3).",0.2,0.2,0.6,0.0
cplanoth,82,"Planning the activities of others is less common for transport operatives, primarily applying to dispatchers or supervisors who coordinate multiple drivers or equipment operators.","Many dispatchers already use specialized software (E0), but LLMs could improve scheduling algorithms (E1), and integrated platforms could further optimize logistics (E2), with no image processing relevance (E3).",0.5,0.1,0.4,0.0
cmytime,82,"Organizing one's own time is crucial for transport operatives to adhere to schedules, manage breaks, and ensure timely deliveries or passenger transport.","Existing tools like tachographs and schedules provide some support (E0), but LLMs could offer personalized time management prompts (E1), and integrated apps could optimize break scheduling and route planning based on real-time conditions (E2), with no image relevance (E3).",0.2,0.2,0.6,0.0
cahead,82,"Thinking ahead is essential for safe and efficient transport operation, anticipating traffic conditions, potential delays, and necessary adjustments to routes or schedules.","Experience plays a significant role (E0), but LLMs could provide predictive insights based on traffic patterns and weather forecasts (E1), and integrated navigation systems could offer proactive route adjustments (E2), with limited image processing relevance (E3).",0.4,0.2,0.4,0.0
cimpl,82,"Developing plans to put new ideas into practice is less common for transport operatives, primarily relevant for those involved in route planning, logistics optimization, or implementing new safety procedures.","This task is often handled by management or specialized roles (E0), but LLMs could assist in evaluating the feasibility of new ideas (E1), and specialized software could facilitate implementation and monitoring (E2), with minimal image processing relevance (E3).",0.6,0.1,0.3,0.0
cmefeel,82,"Managing one's own feelings in the context of transport and mobile machine operation, such as handling stress from traffic, delays, or difficult passengers/clients.","Managing feelings is a deeply personal task where LLMs have limited applicability in this occupation, though some mindfulness or stress-reduction apps (E2) might offer minor benefits.",0.9,0.05,0.05,0.0
cothfeel,82,"Handling the feelings of other people, such as calming upset passengers, de-escalating conflicts, or providing reassurance in stressful situations like accidents or delays.","While LLMs could offer some scripted responses or communication guidance (E1/E2), handling feelings relies heavily on empathy and human interaction, limiting LLM impact in this occupation.",0.7,0.15,0.15,0.0
clookprt,82,"Maintaining a professional appearance appropriate for the role, such as wearing a uniform, maintaining personal hygiene, and presenting a neat and tidy image to passengers or clients.",Looking the part is entirely a physical task with no direct applicability for LLMs.,1.0,0.0,0.0,0.0
csoundprt,82,"Communicating effectively and professionally, such as providing clear instructions to passengers, answering questions politely, and using appropriate language in radio communications.","While LLMs could potentially assist with generating standard announcements or translating phrases (E1/E2), much of communication in this occupation relies on real-time interaction and human judgment.",0.85,0.1,0.05,0.0
cpeople,82,"Dealing with people in the context of transport and mobile machine operation, such as interacting with passengers, customers, colleagues, or other road users.","Direct, real-time human interaction is crucial for most roles in this occupation, limiting the impact of LLMs, though some assistance with communication or translation is possible.",0.7,0.15,0.1,0.05
